content,content_language,id,lang,lang_orig,misinfome_label,split_label
"Yesterday, President Trump said he was invoking the Defense Production Act, then turned around and said he wasn't planning to use it. The President should exercise these powers now. We need more ventilators, protective equipment, and critical supplies. We need action, not words.",,1240690264357793792,en,en,not_verifiable,rest
"They are splitting in food which we give order or purchase to eat  ,, plz try to avoid purchasing  food from such shops. Must share https://t.co/h48eBYGjI4",,1240667565799567360,en,en,not_credible,rest
,,1239750652680527872,en,en,not_credible,rest
"@PMOIndia 
Kind of press release spreading through Socil Media due to COVID19. 
Is this really released from PMO, please confirm us to make aware others, if it's not true. https://t.co/NH1tvI60vI",,1240666608869220353,en,en,not_credible,rest
"Message from Municipal Commissioner
Hello i kindly request you not to come out of your house after 10 pm tonight till tomorrow 5 am. As their will be spraying medicine in the air in order to kill the COVID-19!
Share this information to all your friends,relatives and your families",,1240601723632156672,en,en,not_credible,rest
Message from Municipal Commissioner“Hello i kindly request you not to come out of your house after 10 pm tonight till tomorrow 5 am.... As their will be spraying medicine in the air in order to kill the COVID-19!!,,1240312205158969344,en,en,not_credible,rest
"* The market by China from where Corona virus was introduced. See, where the demons go into their catering market and watch 👇 Whuan China. The origin of #Corona...*
@akashIRS 
@Ram lalAluda 
@uda 
@bha gmeena53 
@rajMeena 
@balTriSrinagar https://t.co/fQ0FMqLM3a","*चाईना का वो मार्केट जहां से कोरोना वायरस की शुरुआत हुई। देखिए कि जहां राक्षस भी इनके खानपान मार्केट में घुसने पर घबरा  जायें 👇Whuan market,  China. The origin of the #Corona virus#...*
@DevprakashIRS 
@RamlalAluda 
@Poojaaluda 
@bhagwanmeena53 
@HansrajMeena 
@TribalArmy https://t.co/fQ0FMqLM3a",1240306833287348224,en,hi,not_credible,rest
,,1238880299548803075,en,en,not_credible,rest
,,1238707905529962496,en,en,not_credible,rest
"Now, Donald Trump announced that Roche Medical Company will launch the vaccine next Sunday and millions of doses are ready for it..      The end of the play.
#CoronavirusOutbreak https://t.co/euQhkmg5Xq",,1239620118604402688,en,en,not_credible,rest
It was seen in the skies of iraq today & peopel were crying & scared thinking the end of the world is near https://t.co/dO0A1hHWn2,,1239597058870263816,en,en,not_credible,rest
Saddam Hussein told a meeting in the 90 s that the US has threatened to leave the Koruna virus on Iraq.,نوے کی دہائی میں صدام حسین ایک میٹنگ میں بتا رہے ہیں کہ امریکہ نے عراق پر کورونا وائرس چھوڑنے کی دھمکی دی ہے https://t.co/QgZGxDzGyV,1239129359572709379,en,ur,not_credible,rest
This 2020 hasn't been chosen for nothing!!! There are many other things!! There will be many other things!!! The world will soon start talking about these images!!!!  #coronaturization https://t.co/dmyUzcd0wA,Bu 2020 boşuna seçilmedi!!! Çok başka şeyler var!! Çok başka şeyler olacak!!! Dünya yakında bu görüntüleri konuşmaya başlar!!!!  #koronaturkiye https://t.co/dmyUzcd0wA,1238909992918540288,en,tr,not_credible,rest
"This is Mohammed Menal. He is the owner of Himalaya Ayurvedic products. He donates 10% of his income to Jihadist’s?
So it’s up to you to decide if you need to buy Himalayan Products.
I will never buy Himalaya products and ask you for your support.😡

#Boycott_Himalaya Products # https://t.co/ydyqqGtsHp",,1238137624180568066,en,en,not_credible,rest
"Why does #storm_dust always come at the end of winter? 
Because the wisdom of our Lord is manifested in the cleaning up of this storm, and cleansing the earth of all viruses that resulted from the cold, including Koruna of course..
God disinfection and sterilization.. Thank God a lot and thank him for his destiny which only he appreciates, 🙏","لماذا تأتي دائما #العاصفه_الترابيه في نهاية فصل الشتاء؟ 
لأن حكمة ربنا تتجلى فى قيام هذه العاصفة بتنظيف وتطهير الأرض من كل الڤيروسات التي نتجت عن البرودة ومنها كورونا طبعا..
تطهير وتعقيم إلهي.. اشكروا الله كثيرا واحمدوه قدر قدره الذي لا يقدره الا هو،🙏",1237880436811919363,en,ar,not_verifiable,rest
"Let's have a conspiracy theory from me: Do you know the name of the person who drove the car in the race against Asterix of the Romans?
Her name was CORONAVIRUS and she was wearing a mask.
The book was launched in 1981. So the French are behind this. They planned it all in those years :) https://t.co/ba08xyGHvg","Hadi bir komplo teorisi de benden: Romalıların Asterix’e karşı at yarışında arabayı yönlendiren kişinin adını biliyor musunuz?
Adı CORONAVIRUS ve maske de takıyordu.
Kitap 1981 yılında piyasaya çıkartıldı. Yani bu işin arkasında Fransızlar var. Taa o yıllarda planlamışlar :))) https://t.co/ba08xyGHvg",1237604734011244544,en,tr,not_credible,rest
"What is 👁️ that of the buffalo🤔
As the day has passed, the reality of a shaheen garden is beginning to flow in Chahiin ($1). The words of 😍 Malli garden are showing off with a soft whip. How's the luxury in Mehnie come up in 500 is against democracy? 😛 https://t.co/wmTGx2Ri1Q","भैंस की👁️ ये क्या हो रिया है""🤔
जैसे जैस दिन बीत रहा है शाहीन बाग की सच्चाई सामने आने लगी है शाहिन बाग मे अब हिलती कारे नही सुजते%$#@()दिख रहे है मुल्ली के😍सोचने वाली बात ये है इतनी महगांई में ऊच्चकोटी का सामान 500 में कैसे ये तो लोकतंत्र के खिलाफ है तांडव करना होगा रे बाबा""'!😛 https://t.co/wmTGx2Ri1Q",1236640191294496769,en,hi,not_credible,rest
"In Salwar, Ram Dev Ames, there is a brownie fire 🤣 on his way to avoid the korona viruses🤣🤣 https://t.co/aN5l5XsZqu","सलवार बाबा रामदेव एम्स में भर्ती, कोरोना वायरस से बचने के चककर मे ले लिए गौ मूत्र का ऑवर डोज 🤣🤣🤣👇 https://t.co/aN5l5XsZqu",1235272201017884673,en,hi,not_credible,rest
"This white collared paid terrorist #HarshMander wants war on the streets. 
Send him to #UP. 
@myogiadityanath will fulfill his dreams .
@Uppolice 

#ArrestHarshMander https://t.co/iY0NZEV0PK",,1235229018607112192,en,en,not_credible,rest
"अब फ़ैसला संसद या SC में नहीं होगा। SC ने अयोध्या और कश्मीर के मामले में secularism की रक्षा नहीं की। इसलिए फ़ैसला अब सड़कों पर होगा।

This man Harsh Mander, who wrote the draconian CVB, is in HC to get FIRs against people for hate speech... And a judge gave him midnight hearing! https://t.co/zrXYyBxfE3",,1235048676994605056,en,en,not_credible,rest
"Compensation for victim of riot Muslim

Nothing to Hindu. Hindu said brother Kejri!
Horrible friendly policy.
@amitviya mal @RShivshshshshshj ankar @She hzad_Ind @ShefVaidya@Tarek.","दंगा पीड़ित मुस्लिम को मुआवज़ा

हिन्दु के लिए कुछ नहीं। हिन्दु कहा है भाई केजरी!
भयंकर दोगली नीति।
@amitmalviya @RShivshankar @Shehzad_Ind @ShefVaidya @TarekFatah https://t.co/0y82Itq3gE",1234872524481056768,en,hi,not_credible,rest
"This is the horror being played on the streets of Delhi right now. 

Did you see the skull cap?

They have turned this country into Syria, where Hindus are shit scared.

My relatives living in Maujpur haven't stepped out of their home since 3 days.

 https://t.co/sPKvNjGwey",,1232203076246724608,en,en,not_credible,rest
"It's the same Netaji who sat down on TV and appeals to ""Peace"": .@HMOIndia https://t.co/zsrc2cX7s6",ये वही नेताजी हैं जो TV पर बैठ कर बाक़ायदा “शान्ति” की अपील कर रहे हैं.@HMOIndia https://t.co/zsrc2cX7s6,1232194952265777152,en,hi,not_credible,rest
"After Bishop's tide is in Delhi, the shooting will unleash the gunman's relationship with Kapil Mishra and BJP, it is being shot before the Delhi police. https://t.co/UNq9qKRSrm",बीजेपी के लोग दिल्ली में फ़साद करा रहे हैं  गोली चलाने वाले  आदमी का रिश्ता ज़रूर कपिल मिश्रा और बीजेपी से निकलेगा तभी ये दिल्ली पुलिस के सामने गोली चला रहा है फ़सादियों को दिल्ली पुलिस प्रोटेक्शन दे रही है। https://t.co/UNq9qKRSrm,1231893279316332546,en,hi,not_credible,rest
Prediction in book written in 1981: https://t.co/L58na9YwJW,1981 de yazılmış kitaptaki öngörü: https://t.co/L58na9YwJW,1230218997054005250,en,tr,not_credible,rest
"13 Navy Sailors arrested for spying for Pakistan (names from Social media) 

Satish
Trivedi Deepak
Pankaj Iyer
Sanjiv Kumar
Sanjay
Babloo Singh
Vikas Kumar
Rahul Singh
Sanjay
DevGupta
Tyagi Rinku
Rishi Mishra
VedRam

https://t.co/wa2falD2SE","13 Navy Sailors arrested for spying for Pakistan (names from Social media) 

Satish Mishra
Deepak Trivedi
Pankaj Iyer
Sanjiv Kumar
Sanjay Tripati
Babloo Singh
Vikas Kumar
Rahul Singh
Sanjay Rawat
DevGupta
Rinku Tyagi
Rishi Mishra
VedRam

https://t.co/wa2falD2SE",1230109697564274688,en,id,not_credible,rest
,,1226838260581711873,en,en,not_credible,rest
NOT one of them is a Muslim - Most of them are Upper Caste Hindus! https://t.co/nBsveyKrxZ via @ThePrintIndia,,1230066362430693376,en,en,not_credible,rest
"RIP: We remember always 14 Feb #PulwamaAttack 
#NationSalutesCRPF https://t.co/0ICJ8VET9W",,1227501963618603010,en,en,not_credible,rest
"Manoj Tiwari's letter on Feb. 2 Nadda suggesting to keep modi & Shah away from campaig to escape blame as BJP is losing!
@sharadsharma1 @sakshijoshii @ajitmanju @abhisar_sharma @saurabhtop @sardesairajdeep @BDUTT https://t.co/ZW2nrtyzAl","Manoj Tiwari's letter if 2 Feb to Nadda suggesting to keep Modi &amp; Shah away from campaigning to escape blame as BJP is losing!
@sharadsharma1 @sakshijoshii @ajitanjum @abhisar_sharma @saurabhtop @sardesairajdeep @BDUTT https://t.co/ZW2nrtyzAl",1226733426440466432,en,id,not_credible,rest
,,1225036889461227523,en,en,not_credible,rest
"Data from https://t.co/oDMad8pquE shows a massive release of sulfur dioxide gas from the outskirts of Wuhan, commonly associated with the burning of organic matters. Levels are elevated, even compared with the rest of China. https://t.co/XgBfJd7dDS",,1226267582740811777,en,en,not_credible,rest
"""What kind of a mother takes a child to a protest?""

Mahatma Gandhi's grandson Kanu Ramdas Gandhi, the kid who walked ahead of Mahatma holding one end of his stick at Dandi Yatra protest during the historic Salt Satyagraha of March-April 1930. https://t.co/PBeXVmX9ZV",,1226079360244801536,en,en,not_credible,rest
"When the virus is spreading but you need a loan. 
#CoronaOutbreak https://t.co/vbtbSIi17x",,1225638487862345730,en,en,not_credible,rest
,,1223981430490812417,en,en,not_credible,rest
"No comment, 
The Communist Party is awaiting the approval of the Supreme Court to kill more than 20,000 choronavirus patients to prevent the spread of Coronavirus https://t.co/MgKLpujxn6","Yorumsuz, 
Kominist Parti, Coronavirüs'ün  daha fazla yayılmasını önlemek için 20.000'den fazla koronavirüs hastasını öldürmek için yüksek mahkemenin onayını bekliylor https://t.co/MgKLpujxn6",1225539882132660226,en,tr,not_credible,rest
"#famed: After the Ministry of Home Affairs does not become the NRC, is it the end of a shaheen garden?
@AnchorAnandN https://t.co/s9DxYSrfsH","#अखाड़ा: गृह मंत्रालय का NRC नहीं लागू होने के ऐलान के बाद क्या खत्म होगा शाहीन बाग प्रदर्शन?
@AnchorAnandN https://t.co/s9DxYSrfsH",1224606189058588672,en,hi,not_credible,rest
"China PM who told we'll translate the Quran as our own, realised that the only one way to protect from the Corona virus is doing 'sajtha' to Allah and went to mosque to pray, Masha Allah.... https://t.co/5zS3u2m8wO",,1224073267226476547,en,en,not_credible,rest
,,1220777494229315584,en,en,not_credible,rest
,,1220672598780063750,en,en,not_credible,rest
,,1220553721655873536,en,en,not_credible,rest
"* The market by China from where Corona virus was introduced. See, where the demons go into their catering market and watch 👇 Whuan China. The origin of #Corona...* https://t.co/ThLBXpqHTq","*चाईना का वो मार्केट जहां से कोरोना वायरस की शुरुआत हुई। देखिए कि जहां राक्षस भी इनके खानपान मार्केट में घुसने पर घबरा  जायें 👇Whuan market,  China. The origin of the #Corona virus#...* https://t.co/ThLBXpqHTq",1223275814386462721,en,hi,not_credible,rest
"One named pooja and the other were caught by the name of Manasi, by the other's name ""Zindabad"" and shouted by ""slogan: 

Do not break into the BJP's gaze, it will not be tomorrow, because we have to live together, therefore have equal bond, relationships and fellowship.

@yadavakakhilesh 
@eshYadavSP 
@SpAra jesh https://t.co/hPiuT1TAcG","एक का नाम पूजा और दूसरी का नाम मानसी , दोनों बुर्क़ा पहन कर ‘पाकिस्तान ज़िंदाबाद’ के नारे लगाते पकड़ी गयीं ! 

भाजपा की चाल में न फँसे,ये आज है कल नही होगे , हमें हमेशा साथ रहना है इसलिये आपसी सौहार्द ,संबंध व भाईचारा बनाए रखें ।

@yadavakhilesh 
@BrajeshYadavSP 
@SpArajesh https://t.co/hPiuT1TAcG",1222828492016050176,en,hi,not_credible,rest
,,1219326954672918534,en,en,not_credible,rest
"#TukdeFundedCAAStir
#BREAKING | It’s out –‘Islamist radicals funded violence.’ Rs 120 crore, 73 syndicate bank accounts REVEALED. 

@Dir_ED draws sensational link to Lobby. @KapilSibal, @IJaising, PFI named by ED. Sabotage-‘syndicate’ behind CAA stir. | Navika Kumar with details. https://t.co/6lyLORR1ec",,1221689998530859013,en,en,not_credible,rest
"Hindu Rajputana women, standing against Muslim women in Shaheen gardens and bentghar.

Jai Bhawani 
Bharat Mata Ki Jai 🚩 🚩 https://t.co/TuKiCXAv57","शाहीन बाग और घंटाघर की मुस्लिम महिलाओं के खिलाफ खड़ी हुई कट्टर हिंदू राजपूताना महिलाएं ।

जय भवानी 
भारत माता की जय🚩🚩 https://t.co/TuKiCXAv57",1221430192880537600,en,hi,not_credible,rest
"The video is of a cat fist off the wall of Shahin Bagh, which is also a part of the Dihari's responsibilities😂 https://t.co/nxJmKmsIP4",यह वीडियो शाहीनबाग की दिहाड़ी के पैसों के बंटवारे को लेकर हुई कैट फाइट का है 😂 https://t.co/nxJmKmsIP4,1219990921543966721,en,hi,not_credible,rest
Two months ago and now... https://t.co/BEHKoYP0FK,2 ay önce ve şimdi... https://t.co/BEHKoYP0FK,1219975340522639360,en,tr,not_credible,rest
"well lookee here. old tRUMP 
knew Lev way back when. at a 
Birthday party for Lev`s kid.
.@realDonaldTrump https://t.co/wvIzLfjxei",,1218937203486797825,en,en,not_credible,rest
,,1217837310307454978,en,en,not_credible,rest
"For a women's protest on CAA, the dress code is Burqa/Hijab

Is this how they will fight patriarchy? https://t.co/UlYJKWwXdB",,1218120731801710592,en,en,not_credible,rest
Open Rs 500 बि क या..! https://t.co/8z1r6xBvYy,Bukhari Rs 500 mei बिक गया ..! https://t.co/8z1r6xBvYy,1218050925849239553,en,id,not_credible,rest
"#Tru thofsheenbag #we're with_Modee_t.
All women are paid by Congress workers by hand freight. https://t.co/Ya0Dk8YMql","#Truthofsheenbag #हम_मोदीजी_केसाथहैं
सभी महिलाओं को कांग्रेस के कार्यकर्ताओं द्वारा हाथों हाथ आजादी की रकम दी जा रही है । https://t.co/Ya0Dk8YMql",1218050548038979584,en,hi,not_credible,rest
All women are paid by Congress workers by hand freight. https://t.co/oPOstQQCGD,सभी महिलाओं को कांग्रेस के कार्यकर्ताओं द्वारा हाथों हाथ आजादी की रकम दी जा रही है । https://t.co/oPOstQQCGD,1218041563672018944,en,hi,not_credible,rest
,,1216368933927817216,en,en,not_credible,rest
"3️⃣ GÖZÜMÜZ GİBetri BAKTIĞIMIZ AĞAÇLARI KURUTTU, KESTLED ARKASINDAN BU UCUBE HEYKELLERI'S DIKTURI.

YEŞİL KATİLİSİN MANSUR YAVAŞ...

SEVGİLİTWİTTER ALEMSUE, FANS AŞAĞIDAKSUI MUKAYESELI PHOTOĞRAFLARA BAKIN 
VE YAPILANI NET OLARAK.

SİZLERDEN TWİTİMİN ALTINA YORUMLARINIZI BEKLİYORUM. https://t.co/absO74KhL1","3️⃣ GÖZÜMÜZ GİBİ BAKTIĞIMIZ AĞAÇLARI KURUTTU, KESTİ VE ARKASINDAN BU UCUBE HEYKELLERİ DİKTİ.

YEŞİL KATİLİSİN MANSUR YAVAŞ…

SEVGİLİ TWİTTER ALEMİ, LÜTFEN AŞAĞIDAKİ MUKAYESELİ FOTOĞRAFLARA BAKIN 
VE YAPILANI NET OLARAK GÖRÜN.

SİZLERDEN TWİTİMİN ALTINA YORUMLARINIZI BEKLİYORUM. https://t.co/absO74KhL1",1217400734561579014,en,de,not_credible,rest
"Mr. @rahulkankPR wal journalist #VandeMataram is anti-national activity according to you 🤔
I'm Hindustan hi aur idhar's vande Mataram aur Bharat Maata Jai to naare lagege samjha
#IndiaSupportsCAA https://t.co/WYmVEzqY0K","Mr @rahulkanwal PR journalist #VandeMataram is anti national activity according to you 🤔
Beta yeh Hindustan hai aur idhar sirf Vande Mataram aur Bharat Maata ki Jai ke naare lagege samjha
#IndiaSupportsCAA https://t.co/WYmVEzqY0K",1216597028010020867,en,id,not_credible,rest
"So @rahulkanwal believes chanting ‘Vande Matram’ is anti-national. This is shocking. 

VANDE MATRAM VANDE MATRAM VANDE MATARAM VANDE MATRAM 

Will this make an anti-national, Mr. Kanwal? 

https://t.co/L9tZWFhr65",,1216590685077307398,en,en,not_credible,rest
,,1215175152930934785,en,en,not_credible,rest
,,1214871873055363073,en,en,not_credible,rest
"Rahul Uvach: @rahulkanwal loftily declares Vande Mataram to be anti-National. In Khilafat 1.0, even Muslim leadership regarded it as national, but 100 years down the line, the ‘sickular’ media finds it anti-National. Khilafat 2.0 is being led by such disgusting specimens! https://t.co/N7hRfMdUjI",,1216396247709310976,en,en,not_credible,rest
"#JNUTapes | Komal Sharma is not member of ABVP: Manish Jangid, ABVP's JNU unit secretary.
@rahulkanwal
More videos at https://t.co/wMGGKJy9GN https://t.co/gF2M0fbUDK",,1216021500634918912,en,en,not_credible,rest
,,1214699723157725184,en,en,not_credible,rest
"No connection to ABVP, was only boasting: India Today JNU sting disintegrates further, student touted as ‘ABVP activist’ retracts

https://t.co/R6FANMLKTA",,1215898637735276544,en,en,not_credible,rest
,,1214077388398743553,en,en,not_credible,rest
"Akshat Awasthi is neither an office bearer, nor a karyakarta of ABVP, as claimed by @IndiaToday. This is a smear campaign run by India Today to deviate everyone from the facts put forth by @DelhiPolice proving #LeftBehindJNUVoilence.

- National General Secretary @nidhitripathi92",,1215620155021107202,en,en,not_credible,rest
"#Chhapaak: @deepikapadukone's Film Trolled on Twitter for Changing #LaxmiAgarwal's Assailant from Nadeem Khan to Hindu-Sounding Rajesh

#DeepikaPadukone #Rajesh #NadeemKhan @meghnagulzar @masseysahib @foxstarhindi 
https://t.co/VK11Lx07kH",,1214824246683111426,en,en,not_credible,rest
"I have instructed my office to find out name used in Deepika Padukone movie for the accused who threw Acid.

His real name is Nadeem Khan.

If a different name is used & especially a name typically used by different religions will send a Legal Notice.",,1214798483476975618,en,en,not_credible,rest
"Warning: The left in Bihar, Chhattisgarh, Jharkhand, former anarchy and kathletes massacres. In West Bengal people's last rites were performed in year 2010, people's funeral #JNU has survived anarchy will still have decided to go to death. If you don't leave now, it'll be late.
#JNUattack https://t.co/ZJRpgpbQfg","सावधान- वामपंथियों ने बिहार, छत्तीसगढ़, झारखंड में पहले अराजकता फैलाई, फिर कत्लेआम किया, पश्चिम बंगाल में खूब कत्लेआम किया, साल 2010 में जनता ने अंतिम संस्कार कर दिया #JNU आखिरी गढ़ बचा है अभी अराजकता फैलाई है कल कत्लेआम की कोशिश होगी। अभी नहीं जागे तो देर हो जाएगी।
#JNUattack https://t.co/ZJRpgpbQfg",1214133891151347713,en,hi,not_credible,rest
,,1210476932732727296,en,en,not_credible,rest
,,1210340539847118849,en,en,not_credible,rest
"Doing negative work in society and spreading negative thinking, the face of the left #LeftAttacksJNU https://t.co/y6v8FBA5iK",समाज मे नकारात्मक कार्य करना और नकारात्मक सोच फैलाना ही वामपंथ का असली चेहरा  #LeftAttacksJNU https://t.co/y6v8FBA5iK,1213855340430680064,en,hi,not_credible,rest
https://t.co/X2UEwVILrZ,,1213481126951608322,en,en,not_credible,rest
"It has been a few hours since the owners of the land sold on the canal Istanbul route started to appear, and it has been understood that the Tape Cadastral Directorate has typically sent municipalities to scrap their authority to register online title","Kanal İstanbul güzergahında satılan arsaların sahiplerinin ortaya çıkmaya başlamasının ardından Tapu Kadastro Genel Müdürlüğünün, belediyelerin online tapu kaydı sorgulama yetkilerinin kaldırılması için genelde gönderdiği anlaşılalı birkaç saat oldu",1212355806026272768,en,tr,not_credible,rest
,,1208297187701972992,en,en,not_credible,rest
"TONYUKYU YEAR ARRIVED
The year 2020 was declared the year of BILGE TONYUKUK by UNESCO. Tonyukuk is the first Turkish writer and first Turkish historian. Tonyukuk is also the most famous prime minister of the Sky Turkish Kingdom. This year, we have to organize events to commemorate him. With respect...","TONYUKUK YILI GELDİ
2020 yılı UNESCO tarafından BİLGE TONYUKUK yılı ilan edildi. Tonyukuk ilk Türk yazar ve ilk Türk tarihçidir. Tonyukuk aynı zamanda Gök Türk Kağanlığı'nın en ünlü başbakanıdır. Bu yıl onu anmak için etkinlikler düzenlemeliyiz. Saygıyla anıyorum...",1212123967298904065,en,tr,not_credible,rest
"Mohsin Ansari ki Haddi & Fracture Clinic ke neeche khadi gaadiyon ko fracture karte hue @Uppolice ke janbaaz sipahi. 

Kya aapko in pe naaz nahin hai @AmitShah Sahab. ? 

We Indians are so proud of them. Shabaash UP Police https://t.co/82mZH3QpqP",,1209775835563134977,en,en,not_credible,rest
,,1206594297560059904,en,en,not_credible,rest
"@sardanarohit please refer to zooming photos of this peaceful display

I will then understand why #CABBs is so opposed to ill

All of these were Zallan Rohigya for Bangladeshi inhabitants, an Indian and yearby-sea common Indian plot against the country which seems to be more susceptible to the bill.

#ISupportCAA_NRC https://t.co/2mAtYonb3Z","@sardanarohit कृपया इस शांतिपूर्ण प्रदर्शन की फोटो को ज़ूम कर के देखें

तब समझ में आएगा कि #CABBill का इतना विरोध क्यों किया जा रहा है

ये सारी जलन रोहिग्या बांग्लादेशियों के लिए है, हमारे भारत देश के खिलाफ एक सोची समझी साजिश थी, जो इस बिल के आने से चकनाचूर होती दिख रही है

#ISupportCAA_NRC https://t.co/2mAtYonb3Z",1208343453689450496,en,hi,not_credible,rest
"Above all, continue to support the strike in defense of #SNCF and #RATP. 😹 https://t.co/gmBoeStdGV","Surtout, continuez à soutenir la grève pour défendre la #SNCF et la #RATP. 😹 https://t.co/gmBoeStdGV",1208327592555745280,en,fr,not_credible,rest
Any similarity in face? https://t.co/P3atYcLDQd,,1207714736386625537,en,en,not_credible,rest
"சிஸ்டம் கெட்டு போச்சி ...
@rajinikanth https://t.co/mHIwzXh6zA","சிஸ்டம் கெட்டு போச்சி ...
@rajinikanth https://t.co/mHIwzXh6zA",1207166227484790785,en,ta,not_credible,rest
,,1204303201413017600,en,en,not_credible,rest
This is Not a protest for #CAB this is call for Ghazwa-E-Hind . Bahut se chehre Naqabo se bahar aa rhe hai dhire dhire https://t.co/MZztJbNwiT,,1206287065349885952,en,en,not_credible,rest
"हिं दुओंt200000000000009.

Yeh aastenke ke 🐍 hamare hi tax pe palte hai aur hamari क ब्khodege

 #AapBurningDelhi https://t.co/vYIVS9LfiN","हिंदुओं की कब्र खुदेगी, AMU की छाती पर..

Yeh aasteen ke 🐍hamare hi tax pe palte hai aur hamari hi कब्र khodege 😡

 #AapBurningDelhi https://t.co/vYIVS9LfiN",1206260241131692033,en,et,not_credible,rest
"Crush....Crushing....Crushed. 
Well done, but your brutality will never stop their voice.

#SOSJAMIA #JamiaMilia #CABProtests
#CABBill2019
#JamiaProtestsCAB
#ShameOnDelhiPolice
#Dangaai_DelhiPolice
@IndiasMuslims

https://t.co/4ZOltpAK6f",,1206254870983892992,en,en,not_credible,rest
,,1202103569698082816,en,en,not_credible,rest
@ArvindKejriwal @ArvindKejriwal Can you explain to citizens of Delhi why was #AAP MLA present at the violent protest?,,1206199941015560192,en,en,not_credible,rest
,,1201355885370413056,en,en,not_credible,rest
इ स ल ड़ गु the the-ind @JM_Scindia @Gen_VKSingh @SudhanshuTrived https://t.co/egohhBjIHZ,इस लड़की का गुनाह सिर्फ इतना है की ये हिन्दू है और  वो भी शान्तिधूर्तो के देश पाकिस्तान मे @pid_gov @DalaiLama @PMOIndia @INCIndia @rahulkanwal @aajtak @VPSecretariat @rautsanjay61 @BarackObama @SwatiJaiHind @JM_Scindia @Gen_VKSingh @SudhanshuTrived https://t.co/egohhBjIHZ,1204043856230014977,en,id,not_credible,rest
"Punishment for wearing Ayyappa Mala - cleaning school toilet with acid. Acid spills on to child's hands. This happened at the Good Shepherd School, a govt aided missionary school in Tuticorin, Tamil Nadu. https://t.co/qu6o4HUJFw",,1203042044043653121,en,en,not_credible,rest
The children who were skiing in Ankara complained to police about the incident with children 😀 https://t.co/iH6kVekQsH,Ankara’da sokakta kayan çocukları polise şikayet etmişler.Poliste çocuklarla kayarak olaya müdahele etmiş😀 https://t.co/iH6kVekQsH,1202254767919161344,en,tr,not_credible,rest
"We need to raise NC teacher pay to at least the national average - which is where it was back when I was in public school. 

I benefited from our state meeting that challenge and now we need to meet it again for the next generation.",,1201961084900564992,en,en,not_credible,rest
"Organ transplant 👇

https://t.co/kWLiPvqT5L","Organ nakli gerçeği👇

https://t.co/kWLiPvqT5L",1199767397097496576,en,tr,not_credible,rest
"The World Bank certifies that Italian companies are the most taxed in the world. The problem is that in Italy, those who produce and have entrepreneurial ideas are persecuted by a poor and inadequate ruling class. We need to clear businesses from the grip of taxation, banks and bureaucracy. https://t.co/ABzPZ7nA5e","Banca Mondiale certifica che le imprese italiane sono le più tassate al mondo. Il problema è che in Italia chi produce e ha idee imprenditoriali viene perseguitato da una classe dirigente ottusa e inadeguata. Dobbiamo liberare le imprese dalla morsa di fisco, banche e burocrazia. https://t.co/ABzPZ7nA5e",1199405364946591745,en,it,uncertain,rest
"#le5Jetravail
Age of departure and average retirement:

#EDF: 57 years, 3692 euros/month

#RATP: 54 years, 3705 euros/month

#SNCF: 57 years, 2636 euros/month

It's time to restore some justice and end #RegimesSpecials!

#le5Jetravail","#le5JeTravaille
Âge de départ et retraite moyenne :

#EDF : 57 ans, 3692 euros/mois

#RATP : 54 ans, 3705 euros/mois

#SNCF : 57 ans, 2636 euros/mois

Il est temps de rétablir une certaine justice et de mettre fin aux #RegimesSpeciaux !

#le5JeTravaille",1198333166790021120,en,fr,not_credible,rest
,,1196030286125027329,en,en,not_credible,rest
,,1195676517046423553,en,en,not_credible,rest
,,1195089901269790749,en,en,not_credible,rest
,,1194603124444545024,en,en,not_credible,rest
The so called strongest man Amit Shah falling in the feet of Nithyananda 😂 https://t.co/pDguuoVmKr,,1198169766130667520,en,en,not_credible,rest
"Kal's Breaking News:-hear today😂
_Close #JNU_Ko_Off.. 👇 👇 https://t.co/dpNLbKQDWF","कल की Breaking News:- आज सुन लो..😂
#JNU_को_बंद_करो..👇👇👇 https://t.co/dpNLbKQDWF",1196838346758057984,en,hi,not_credible,rest
"#BabriMasjid 
Photos from British Library. https://t.co/ah747rzGO5",,1194237695049924608,en,en,not_credible,rest
Here is the truth.Thousands prayed at Hazratbal and the holy Relic Moi-e-Muqaddas was displayed as per tradition https://t.co/QCt9g6Lkhq,,1193929207329542145,en,en,not_credible,rest
https://t.co/x69obRFygn,,1193592558137548800,en,en,not_credible,rest
"The last prayer was performed at the Babri Masjid. ""
The Hindu mosque will then be handed over to Hindus, not knowing that it has infused the soul of a Muslim that will engulfing all of India and will soon replace the map of India.","بابری مسجد میں آخری نماز ادا کر دی گئی۔۔
اس کے بعد مسجد ہندووں کے سپرد کردی جائے گی ہندو بنیے کو یہ نہیں پتا کہ یہ ایک مسلمان کی روح کو چنگاری دے دی ہے جو پورے ہندوستان کو لپیٹ میں لے لے گی اور جلد انڈیا کے نقشے کو بدل کے رکھ دے گی https://t.co/JjXeXqZCIK",1193571264700600321,en,ur,not_credible,rest
"The last prayer was performed at the Babri Masjid. ""
The mosque will then be handed over to Hindus. "" https://t.co/JeToZBoEEF","بابری مسجد میں آخری نماز ادا کر دی گئی۔۔
اس کے بعد مسجد ہندووں کے سپرد کردی جائے گی۔۔ https://t.co/JeToZBoEEF",1193506236916027393,en,ur,not_credible,rest
